FileName,PassName,Time,SizeBefore,SizeAfter
bitops-bits-in-byte,pass: exploitAssign,0,511,511
bitops-bits-in-byte,pass: collapseVariableDeclarations,0,511,486
bitops-bits-in-byte,pass: denormalize,0,486,481
bitops-bits-in-byte,pass: renameVars,1,481,177
bitops-bits-in-byte,pass: renameLabels,0,177,177
bitops-bits-in-byte,pass: latePeepholeOptimizations,0,177,175
bitops-bits-in-byte,pass: stripSideEffectProtection,0,175,175
bitops-bits-in-byte,pass: sanityCheckAst,0,175,175
bitops-bits-in-byte,pass: sanityCheckVars,0,175,175
bitops-bitwise-and,pass: beforeStandardChecks,0,209,209
bitops-bitwise-and,pass: checkJsDoc,1,209,209
bitops-bitwise-and,pass: closureRewriteModule,0,209,209
bitops-bitwise-and,pass: declaredGlobalExternsOnWindow,0,209,209
bitops-bitwise-and,pass: checkVariableReferences,0,209,209
bitops-bitwise-and,pass: closureGoogScopeAliases,0,209,209
bitops-bitwise-and,pass: closureRewriteClass,0,209,209
bitops-bitwise-and,pass: checkSideEffects,0,209,209
bitops-bitwise-and,pass: closurePrimitives,0,209,209
bitops-bitwise-and,pass: suspiciousCode,0,209,209
bitops-bitwise-and,pass: checkVars,0,209,209
bitops-bitwise-and,pass: inferConsts,0,209,209
bitops-bitwise-and,pass: checkRegExp,0,209,209
bitops-bitwise-and,pass: Es6StaticInheritance,0,209,209
bitops-bitwise-and,pass: beforeTypeChecking,0,209,209
bitops-bitwise-and,pass: checkControlFlow,0,209,209
bitops-bitwise-and,pass: closureReplaceGetCssName,2,209,209
bitops-bitwise-and,pass: processDefines,0,209,209
bitops-bitwise-and,pass: afterStandardChecks,0,209,209
bitops-bitwise-and,pass: gatherExternProperties,0,210,210
bitops-bitwise-and,pass: garbageCollectChecks,0,210,210
bitops-bitwise-and,pass: beforeStandardOptimizations,0,210,210
bitops-bitwise-and,pass: replaceIdGenerators,0,210,210
bitops-bitwise-and,pass: optimizeArgumentsArray,0,210,210
bitops-bitwise-and,pass: closureCodeRemoval,0,210,210
bitops-bitwise-and,pass: collapseProperties,0,210,210
bitops-bitwise-and,pass: inferConsts,0,210,210
bitops-bitwise-and,pass: markPureFunctions,0,210,210
bitops-bitwise-and,pass: checkConsts,0,210,210
bitops-bitwise-and,pass: checkConstParams,0,210,210
bitops-bitwise-and,com.google.javascript.jscomp.PhaseOptimizer$Loop@328b3869,1,210,177
bitops-bitwise-and,pass: smartNamePass,0,177,177
bitops-bitwise-and,pass: closureOptimizePrimitives,0,177,177
bitops-bitwise-and,com.google.javascript.jscomp.PhaseOptimizer$Loop@53a7dc44,0,177,177
bitops-bitwise-and,pass: devirtualizePrototypeMethods,0,177,177
bitops-bitwise-and,pass: beforeMainOptimizations,0,177,177
bitops-bitwise-and,com.google.javascript.jscomp.PhaseOptimizer$Loop@1f01927d,1,177,177
bitops-bitwise-and,pass: beforeModuleMotion,0,177,177
bitops-bitwise-and,com.google.javascript.jscomp.PhaseOptimizer$Loop@63dda9a,0,177,177
bitops-bitwise-and,pass: afterModuleMotion,0,177,177
bitops-bitwise-and,pass: flowSensitiveInlineVariables,0,177,177
bitops-bitwise-and,com.google.javascript.jscomp.PhaseOptimizer$Loop@5f0f3c15,0,177,177
bitops-bitwise-and,pass: smartNamePass,0,177,177
bitops-bitwise-and,pass: collapseAnonymousFunctions,0,177,177
bitops-bitwise-and,pass: extractPrototypeMemberDeclarations,0,177,177
bitops-bitwise-and,pass: renameProperties,0,177,177
bitops-bitwise-and,pass: gatherRawExports,0,177,177
bitops-bitwise-and,pass: convertToDottedProperties,0,177,177
bitops-bitwise-and,pass: markUnnormalized,0,177,177
bitops-bitwise-and,pass: coalesceVariableNames,0,177,177
bitops-bitwise-and,com.google.javascript.jscomp.PhaseOptimizer$Loop@696469de,0,177,177
bitops-bitwise-and,pass: exploitAssign,0,177,177
bitops-bitwise-and,pass: collapseVariableDeclarations,0,177,177
bitops-bitwise-and,pass: denormalize,0,177,176
bitops-bitwise-and,pass: renameVars,0,176,161
bitops-bitwise-and,pass: renameLabels,0,161,161
bitops-bitwise-and,pass: latePeepholeOptimizations,0,161,146
bitops-bitwise-and,pass: stripSideEffectProtection,0,146,146
bitops-bitwise-and,pass: sanityCheckAst,1,146,146
bitops-bitwise-and,pass: sanityCheckVars,0,146,146
bitops-nsieve-bits,pass: beforeStandardChecks,0,580,580
bitops-nsieve-bits,pass: checkJsDoc,0,580,580
bitops-nsieve-bits,pass: closureRewriteModule,0,580,580
bitops-nsieve-bits,pass: declaredGlobalExternsOnWindow,0,580,580
bitops-nsieve-bits,pass: checkVariableReferences,0,580,580
bitops-nsieve-bits,pass: closureGoogScopeAliases,0,580,580
bitops-nsieve-bits,pass: closureRewriteClass,0,580,580
bitops-nsieve-bits,pass: checkSideEffects,0,580,580
bitops-nsieve-bits,pass: closurePrimitives,1,580,580
bitops-nsieve-bits,pass: suspiciousCode,0,580,580
bitops-nsieve-bits,pass: checkVars,0,580,580
bitops-nsieve-bits,pass: inferConsts,1,580,580
bitops-nsieve-bits,pass: checkRegExp,0,580,580
bitops-nsieve-bits,pass: Es6StaticInheritance,0,580,580
bitops-nsieve-bits,pass: beforeTypeChecking,0,580,580
bitops-nsieve-bits,pass: checkControlFlow,0,580,580
bitops-nsieve-bits,pass: closureReplaceGetCssName,0,580,580
bitops-nsieve-bits,pass: processDefines,0,580,580
bitops-nsieve-bits,pass: afterStandardChecks,0,580,580
bitops-nsieve-bits,pass: gatherExternProperties,0,666,666
bitops-nsieve-bits,pass: garbageCollectChecks,0,666,666
bitops-nsieve-bits,pass: beforeStandardOptimizations,0,666,666
bitops-nsieve-bits,pass: replaceIdGenerators,0,666,666
bitops-nsieve-bits,pass: optimizeArgumentsArray,0,666,666
bitops-nsieve-bits,pass: closureCodeRemoval,1,666,666
bitops-nsieve-bits,pass: collapseProperties,0,666,666
bitops-nsieve-bits,pass: inferConsts,0,666,666
bitops-nsieve-bits,pass: markPureFunctions,0,666,666
bitops-nsieve-bits,pass: checkConsts,0,666,666
bitops-nsieve-bits,pass: checkConstParams,0,666,666
bitops-nsieve-bits,com.google.javascript.jscomp.PhaseOptimizer$Loop@79b77d0d,2,666,575
bitops-nsieve-bits,pass: smartNamePass,0,575,575
bitops-nsieve-bits,pass: closureOptimizePrimitives,0,575,575
bitops-nsieve-bits,com.google.javascript.jscomp.PhaseOptimizer$Loop@2543e22,1,575,575
bitops-nsieve-bits,pass: devirtualizePrototypeMethods,0,575,575
bitops-nsieve-bits,pass: beforeMainOptimizations,0,575,575
bitops-nsieve-bits,com.google.javascript.jscomp.PhaseOptimizer$Loop@d778487,17,575,879
bitops-nsieve-bits,pass: beforeModuleMotion,0,879,879
bitops-nsieve-bits,com.google.javascript.jscomp.PhaseOptimizer$Loop@2b3b0ec6,0,879,879
bitops-nsieve-bits,pass: afterModuleMotion,0,879,879
bitops-nsieve-bits,pass: flowSensitiveInlineVariables,0,879,879
bitops-nsieve-bits,com.google.javascript.jscomp.PhaseOptimizer$Loop@3825d962,1,879,879
bitops-nsieve-bits,pass: smartNamePass,0,879,879
bitops-nsieve-bits,pass: collapseAnonymousFunctions,0,879,879
bitops-nsieve-bits,pass: extractPrototypeMemberDeclarations,0,879,879
bitops-nsieve-bits,pass: renameProperties,0,879,874
bitops-nsieve-bits,pass: gatherRawExports,0,874,874
bitops-nsieve-bits,pass: convertToDottedProperties,0,874,874
bitops-nsieve-bits,pass: markUnnormalized,0,874,874
bitops-nsieve-bits,pass: coalesceVariableNames,0,874,874
bitops-nsieve-bits,com.google.javascript.jscomp.PhaseOptimizer$Loop@22a12d7d,1,874,874
bitops-nsieve-bits,pass: exploitAssign,0,874,874
bitops-nsieve-bits,pass: collapseVariableDeclarations,1,874,846
bitops-nsieve-bits,pass: denormalize,1,846,840
bitops-nsieve-bits,pass: renameVars,0,840,337
bitops-nsieve-bits,pass: renameLabels,0,337,337
bitops-nsieve-bits,pass: latePeepholeOptimizations,0,337,328
bitops-nsieve-bits,pass: stripSideEffectProtection,0,328,328
bitops-nsieve-bits,pass: sanityCheckAst,0,328,328
bitops-nsieve-bits,pass: sanityCheckVars,0,328,328
controlflow-recursive,pass: beforeStandardChecks,0,437,437
controlflow-recursive,pass: checkJsDoc,0,437,437
controlflow-recursive,pass: closureRewriteModule,0,437,437
controlflow-recursive,pass: declaredGlobalExternsOnWindow,0,437,437
controlflow-recursive,pass: checkVariableReferences,1,437,437
controlflow-recursive,pass: closureGoogScopeAliases,0,437,437
controlflow-recursive,pass: closureRewriteClass,0,437,437
controlflow-recursive,pass: checkSideEffects,0,437,437
controlflow-recursive,pass: closurePrimitives,1,437,437
controlflow-recursive,pass: suspiciousCode,0,437,437
controlflow-recursive,pass: checkVars,0,437,437
controlflow-recursive,pass: inferConsts,0,437,437
controlflow-recursive,pass: checkRegExp,0,437,437
controlflow-recursive,pass: Es6StaticInheritance,0,437,437
controlflow-recursive,pass: beforeTypeChecking,0,437,437
controlflow-recursive,pass: checkControlFlow,0,437,437
controlflow-recursive,pass: closureReplaceGetCssName,1,437,437
controlflow-recursive,pass: processDefines,1,437,437
controlflow-recursive,pass: afterStandardChecks,0,437,437
controlflow-recursive,pass: gatherExternProperties,0,465,465
controlflow-recursive,pass: garbageCollectChecks,0,465,465
controlflow-recursive,pass: beforeStandardOptimizations,0,465,465
controlflow-recursive,pass: replaceIdGenerators,0,465,465
controlflow-recursive,pass: optimizeArgumentsArray,0,465,465
controlflow-recursive,pass: closureCodeRemoval,1,465,465
controlflow-recursive,pass: collapseProperties,0,465,465
controlflow-recursive,pass: inferConsts,0,465,465
controlflow-recursive,pass: markPureFunctions,1,465,465
controlflow-recursive,pass: checkConsts,0,465,465
controlflow-recursive,pass: checkConstParams,0,465,465
controlflow-recursive,com.google.javascript.jscomp.PhaseOptimizer$Loop@5c650711,3,465,414
controlflow-recursive,pass: smartNamePass,0,414,414
controlflow-recursive,pass: closureOptimizePrimitives,0,414,414
controlflow-recursive,com.google.javascript.jscomp.PhaseOptimizer$Loop@680d7180,0,414,414
controlflow-recursive,pass: devirtualizePrototypeMethods,1,414,414
controlflow-recursive,pass: beforeMainOptimizations,0,414,414
controlflow-recursive,com.google.javascript.jscomp.PhaseOptimizer$Loop@59e610e9,2,414,414
controlflow-recursive,pass: beforeModuleMotion,0,414,414
controlflow-recursive,com.google.javascript.jscomp.PhaseOptimizer$Loop@1d685b9b,0,414,414
controlflow-recursive,pass: afterModuleMotion,0,414,414
controlflow-recursive,pass: flowSensitiveInlineVariables,1,414,414
controlflow-recursive,com.google.javascript.jscomp.PhaseOptimizer$Loop@1ba3fdeb,0,414,414
controlflow-recursive,pass: smartNamePass,0,414,414
controlflow-recursive,pass: collapseAnonymousFunctions,0,414,414
controlflow-recursive,pass: extractPrototypeMemberDeclarations,0,414,414
controlflow-recursive,pass: renameProperties,0,414,414
controlflow-recursive,pass: gatherRawExports,0,414,414
controlflow-recursive,pass: convertToDottedProperties,0,414,414
controlflow-recursive,pass: markUnnormalized,0,414,414
controlflow-recursive,pass: coalesceVariableNames,0,414,414
controlflow-recursive,com.google.javascript.jscomp.PhaseOptimizer$Loop@67f447ce,0,414,414
controlflow-recursive,pass: exploitAssign,0,414,414
controlflow-recursive,pass: collapseVariableDeclarations,0,414,410
controlflow-recursive,pass: denormalize,0,410,409
controlflow-recursive,pass: renameVars,0,409,307
controlflow-recursive,pass: renameLabels,0,307,307
controlflow-recursive,pass: latePeepholeOptimizations,1,307,303
controlflow-recursive,pass: stripSideEffectProtection,0,303,303
controlflow-recursive,pass: sanityCheckAst,0,303,303
controlflow-recursive,pass: sanityCheckVars,0,303,303
date-format-tofte,pass: beforeStandardChecks,0,4225,4225
date-format-tofte,pass: checkJsDoc,0,4225,4225
date-format-tofte,pass: closureRewriteModule,0,4225,4225
date-format-tofte,pass: declaredGlobalExternsOnWindow,0,4225,4225
date-format-tofte,pass: checkVariableReferences,2,4225,4225
date-format-tofte,pass: closureGoogScopeAliases,0,4225,4225
date-format-tofte,pass: closureRewriteClass,0,4225,4225
date-format-tofte,pass: checkSideEffects,0,4225,4267
date-format-tofte,pass: closurePrimitives,0,4267,4267
date-format-tofte,pass: suspiciousCode,0,4267,4267
date-format-tofte,pass: checkVars,1,4267,4267
date-format-tofte,pass: inferConsts,1,4267,4267
date-format-tofte,pass: checkRegExp,0,4267,4267
date-format-tofte,pass: Es6StaticInheritance,0,4267,4267
date-format-tofte,pass: beforeTypeChecking,0,4267,4267
date-format-tofte,pass: checkControlFlow,1,4267,4267
date-format-tofte,pass: closureReplaceGetCssName,2,4267,4267
date-format-tofte,pass: processDefines,1,4267,4267
date-format-tofte,pass: afterStandardChecks,0,4267,4267
date-format-tofte,pass: gatherExternProperties,0,4384,4384
date-format-tofte,pass: garbageCollectChecks,0,4384,4384
date-format-tofte,pass: beforeStandardOptimizations,0,4384,4384
date-format-tofte,pass: replaceIdGenerators,0,4384,4384
date-format-tofte,pass: optimizeArgumentsArray,1,4384,4384
date-format-tofte,pass: closureCodeRemoval,1,4384,4384
date-format-tofte,pass: collapseProperties,1,4384,4384
date-format-tofte,pass: inferConsts,0,4384,4384
date-format-tofte,pass: markPureFunctions,2,4384,4384
date-format-tofte,pass: checkConsts,0,4384,4384
date-format-tofte,pass: checkConstParams,0,4384,4384
date-format-tofte,com.google.javascript.jscomp.PhaseOptimizer$Loop@34330e62,8,4384,4248
date-format-tofte,pass: smartNamePass,1,4248,4216
date-format-tofte,pass: closureOptimizePrimitives,0,4216,4216
date-format-tofte,com.google.javascript.jscomp.PhaseOptimizer$Loop@c41fa9c,0,4216,4216
date-format-tofte,pass: devirtualizePrototypeMethods,1,4216,4381
date-format-tofte,pass: beforeMainOptimizations,0,4381,4381
date-format-tofte,com.google.javascript.jscomp.PhaseOptimizer$Loop@1c46368b,9,4381,652
date-format-tofte,pass: beforeModuleMotion,0,652,652
date-format-tofte,com.google.javascript.jscomp.PhaseOptimizer$Loop@632e81ac,0,652,652
date-format-tofte,pass: afterModuleMotion,0,652,652
date-format-tofte,pass: flowSensitiveInlineVariables,2,652,652
date-format-tofte,com.google.javascript.jscomp.PhaseOptimizer$Loop@741fd2bd,0,652,652
date-format-tofte,pass: smartNamePass,1,652,652
date-format-tofte,pass: collapseAnonymousFunctions,0,652,647
date-format-tofte,pass: extractPrototypeMemberDeclarations,0,647,647
date-format-tofte,pass: renameProperties,1,647,618
date-format-tofte,pass: gatherRawExports,0,618,618
date-format-tofte,pass: convertToDottedProperties,0,618,618
date-format-tofte,pass: markUnnormalized,0,618,618
date-format-tofte,pass: coalesceVariableNames,0,618,638
date-format-tofte,com.google.javascript.jscomp.PhaseOptimizer$Loop@2fc7aa87,4,638,638
date-format-tofte,pass: exploitAssign,0,638,638
date-format-tofte,pass: collapseVariableDeclarations,0,638,638
date-format-tofte,pass: denormalize,0,638,635
date-format-tofte,pass: renameVars,0,635,411
date-format-tofte,pass: renameLabels,0,411,411
date-format-tofte,pass: latePeepholeOptimizations,1,411,328
date-format-tofte,pass: stripSideEffectProtection,0,328,328
date-format-tofte,pass: sanityCheckAst,0,328,328
date-format-tofte,pass: sanityCheckVars,0,328,328
date-format-xparb,pass: beforeStandardChecks,0,8544,8544
date-format-xparb,pass: checkJsDoc,0,8544,8544
date-format-xparb,pass: closureRewriteModule,0,8544,8544
date-format-xparb,pass: declaredGlobalExternsOnWindow,0,8544,8544
date-format-xparb,pass: checkVariableReferences,1,8544,8544
date-format-xparb,pass: closureGoogScopeAliases,1,8544,8544
date-format-xparb,pass: closureRewriteClass,0,8544,8544
date-format-xparb,pass: checkSideEffects,1,8544,8544
date-format-xparb,pass: closurePrimitives,0,8544,8544
date-format-xparb,pass: suspiciousCode,0,8544,8544
date-format-xparb,pass: checkVars,0,8544,8544
date-format-xparb,pass: inferConsts,0,8544,8544
date-format-xparb,pass: checkRegExp,33,8544,8544
date-format-xparb,pass: Es6StaticInheritance,0,8544,8544
date-format-xparb,pass: beforeTypeChecking,0,8544,8544
date-format-xparb,pass: checkControlFlow,2,8544,8544
date-format-xparb,pass: closureReplaceGetCssName,0,8544,8544
date-format-xparb,pass: processDefines,1,8544,8544
date-format-xparb,pass: afterStandardChecks,0,8544,8544
date-format-xparb,pass: gatherExternProperties,0,8747,8747
date-format-xparb,pass: garbageCollectChecks,0,8747,8747
date-format-xparb,pass: beforeStandardOptimizations,0,8747,8747
date-format-xparb,pass: replaceIdGenerators,0,8747,8747
date-format-xparb,pass: optimizeArgumentsArray,1,8747,8747
date-format-xparb,pass: closureCodeRemoval,1,8747,8747
date-format-xparb,pass: collapseProperties,1,8747,8747
date-format-xparb,pass: inferConsts,1,8747,8747
date-format-xparb,pass: markPureFunctions,4,8747,8747
date-format-xparb,pass: checkConsts,0,8747,8747
date-format-xparb,pass: checkConstParams,1,8747,8747
date-format-xparb,com.google.javascript.jscomp.PhaseOptimizer$Loop@5e42c6fe,8,8747,7209
date-format-xparb,pass: smartNamePass,2,7209,7178
date-format-xparb,pass: closureOptimizePrimitives,0,7178,7178
date-format-xparb,com.google.javascript.jscomp.PhaseOptimizer$Loop@1ee59b41,0,7178,7178
date-format-xparb,pass: devirtualizePrototypeMethods,1,7178,7319
date-format-xparb,pass: beforeMainOptimizations,0,7319,7319
date-format-xparb,com.google.javascript.jscomp.PhaseOptimizer$Loop@227a51b8,12,7319,7311
date-format-xparb,pass: beforeModuleMotion,0,7311,7311
date-format-xparb,com.google.javascript.jscomp.PhaseOptimizer$Loop@48473aca,1,7311,7311
date-format-xparb,pass: afterModuleMotion,0,7311,7311
date-format-xparb,pass: flowSensitiveInlineVariables,9,7311,7294
date-format-xparb,com.google.javascript.jscomp.PhaseOptimizer$Loop@1cc42c5b,0,7294,7294
date-format-xparb,pass: smartNamePass,2,7294,7294
date-format-xparb,pass: collapseAnonymousFunctions,0,7294,7289
date-format-xparb,pass: extractPrototypeMemberDeclarations,0,7289,7289
date-format-xparb,pass: renameProperties,1,7289,6609
date-format-xparb,pass: gatherRawExports,0,6609,6609
date-format-xparb,pass: convertToDottedProperties,0,6609,6609
date-format-xparb,pass: markUnnormalized,0,6609,6609
date-format-xparb,pass: coalesceVariableNames,4,6609,6626
date-format-xparb,com.google.javascript.jscomp.PhaseOptimizer$Loop@4c078eaf,0,6626,6626
date-format-xparb,pass: exploitAssign,0,6626,6626
date-format-xparb,pass: collapseVariableDeclarations,0,6626,6598
date-format-xparb,pass: denormalize,0,6598,6594
date-format-xparb,pass: renameVars,0,6594,5652
date-format-xparb,pass: renameLabels,1,5652,5652
date-format-xparb,pass: latePeepholeOptimizations,2,5652,5579
date-format-xparb,pass: stripSideEffectProtection,0,5579,5579
date-format-xparb,pass: sanityCheckAst,1,5579,5579
date-format-xparb,pass: sanityCheckVars,0,5579,5579
function-closure,pass: beforeStandardChecks,0,53,53
function-closure,pass: checkJsDoc,1,53,53
function-closure,pass: closureRewriteModule,0,53,53
function-closure,pass: declaredGlobalExternsOnWindow,0,53,53
function-closure,pass: checkVariableReferences,0,53,53
function-closure,pass: closureGoogScopeAliases,0,53,53
function-closure,pass: closureRewriteClass,0,53,53
function-closure,pass: checkSideEffects,0,53,53
function-closure,pass: closurePrimitives,0,53,53
function-closure,pass: suspiciousCode,0,53,53
function-closure,pass: checkVars,0,53,53
function-closure,pass: inferConsts,0,53,53
function-closure,pass: checkRegExp,0,53,53
function-closure,pass: Es6StaticInheritance,0,53,53
function-closure,pass: beforeTypeChecking,0,53,53
function-closure,pass: checkControlFlow,0,53,53
function-closure,pass: closureReplaceGetCssName,0,53,53
function-closure,pass: processDefines,0,53,53
function-closure,pass: afterStandardChecks,0,53,53
function-closure,pass: gatherExternProperties,0,54,54
function-closure,pass: garbageCollectChecks,0,54,54
function-closure,pass: beforeStandardOptimizations,0,54,54
function-closure,pass: replaceIdGenerators,0,54,54
function-closure,pass: optimizeArgumentsArray,0,54,54
function-closure,pass: closureCodeRemoval,0,54,54
function-closure,pass: collapseProperties,0,54,54
function-closure,pass: inferConsts,0,54,54
function-closure,pass: markPureFunctions,0,54,54
function-closure,pass: checkConsts,0,54,54
function-closure,pass: checkConstParams,0,54,54
function-closure,com.google.javascript.jscomp.PhaseOptimizer$Loop@7067654b,1,54,24
function-closure,pass: smartNamePass,0,24,24
function-closure,pass: closureOptimizePrimitives,0,24,24
function-closure,com.google.javascript.jscomp.PhaseOptimizer$Loop@4d9dcf5d,0,24,24
function-closure,pass: devirtualizePrototypeMethods,0,24,24
function-closure,pass: beforeMainOptimizations,0,24,24
function-closure,com.google.javascript.jscomp.PhaseOptimizer$Loop@6bbbc189,0,24,24
function-closure,pass: beforeModuleMotion,0,24,24
function-closure,com.google.javascript.jscomp.PhaseOptimizer$Loop@5141a7c5,1,24,24
function-closure,pass: afterModuleMotion,0,24,24
function-closure,pass: flowSensitiveInlineVariables,0,24,24
function-closure,com.google.javascript.jscomp.PhaseOptimizer$Loop@7e21fbc7,0,24,24
function-closure,pass: smartNamePass,0,24,24
function-closure,pass: collapseAnonymousFunctions,0,24,24
function-closure,pass: extractPrototypeMemberDeclarations,0,24,24
function-closure,pass: renameProperties,0,24,24
function-closure,pass: gatherRawExports,0,24,24
function-closure,pass: convertToDottedProperties,0,24,24
function-closure,pass: markUnnormalized,0,24,24
function-closure,pass: coalesceVariableNames,0,24,24
function-closure,com.google.javascript.jscomp.PhaseOptimizer$Loop@6d1aff3,0,24,24
function-closure,pass: exploitAssign,0,24,24
function-closure,pass: collapseVariableDeclarations,0,24,24
function-closure,pass: denormalize,0,24,23
function-closure,pass: renameVars,0,23,23
function-closure,pass: renameLabels,0,23,23
function-closure,pass: latePeepholeOptimizations,0,23,23
function-closure,pass: stripSideEffectProtection,0,23,23
function-closure,pass: sanityCheckAst,0,23,23
function-closure,pass: sanityCheckVars,1,23,23
function-correct-args,pass: beforeStandardChecks,0,87,87
function-correct-args,pass: checkJsDoc,0,87,87
function-correct-args,pass: closureRewriteModule,0,87,87
function-correct-args,pass: declaredGlobalExternsOnWindow,0,87,87
function-correct-args,pass: checkVariableReferences,0,87,87
function-correct-args,pass: closureGoogScopeAliases,0,87,87
function-correct-args,pass: closureRewriteClass,0,87,87
function-correct-args,pass: checkSideEffects,0,87,87
function-correct-args,pass: closurePrimitives,0,87,87
function-correct-args,pass: suspiciousCode,0,87,87
function-correct-args,pass: checkVars,0,87,87
function-correct-args,pass: inferConsts,0,87,87
function-correct-args,pass: checkRegExp,0,87,87
function-correct-args,pass: Es6StaticInheritance,0,87,87
function-correct-args,pass: beforeTypeChecking,0,87,87
function-correct-args,pass: checkControlFlow,1,87,87
function-correct-args,pass: closureReplaceGetCssName,0,87,87
function-correct-args,pass: processDefines,0,87,87
function-correct-args,pass: afterStandardChecks,0,87,87
function-correct-args,pass: gatherExternProperties,0,88,88
function-correct-args,pass: garbageCollectChecks,0,88,88
function-correct-args,pass: beforeStandardOptimizations,0,88,88
function-correct-args,pass: replaceIdGenerators,0,88,88
function-correct-args,pass: optimizeArgumentsArray,0,88,88
function-correct-args,pass: closureCodeRemoval,0,88,88
function-correct-args,pass: collapseProperties,0,88,88
function-correct-args,pass: inferConsts,0,88,88
function-correct-args,pass: markPureFunctions,0,88,88
function-correct-args,pass: checkConsts,0,88,88
function-correct-args,pass: checkConstParams,0,88,88
function-correct-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@4f0e9663,0,88,24
function-correct-args,pass: smartNamePass,0,24,24
function-correct-args,pass: closureOptimizePrimitives,0,24,24
function-correct-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@53e8921f,0,24,24
function-correct-args,pass: devirtualizePrototypeMethods,0,24,24
function-correct-args,pass: beforeMainOptimizations,0,24,24
function-correct-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@6cdf3887,0,24,24
function-correct-args,pass: beforeModuleMotion,0,24,24
function-correct-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@2da81c58,0,24,24
function-correct-args,pass: afterModuleMotion,0,24,24
function-correct-args,pass: flowSensitiveInlineVariables,0,24,24
function-correct-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@7d2ed6d8,0,24,24
function-correct-args,pass: smartNamePass,0,24,24
function-correct-args,pass: collapseAnonymousFunctions,0,24,24
function-correct-args,pass: extractPrototypeMemberDeclarations,0,24,24
function-correct-args,pass: renameProperties,0,24,24
function-correct-args,pass: gatherRawExports,0,24,24
function-correct-args,pass: convertToDottedProperties,0,24,24
function-correct-args,pass: markUnnormalized,0,24,24
function-correct-args,pass: coalesceVariableNames,0,24,24
function-correct-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@2f1d888,0,24,24
function-correct-args,pass: exploitAssign,0,24,24
function-correct-args,pass: collapseVariableDeclarations,0,24,24
function-correct-args,pass: denormalize,0,24,23
function-correct-args,pass: renameVars,1,23,23
function-correct-args,pass: renameLabels,0,23,23
function-correct-args,pass: latePeepholeOptimizations,0,23,23
function-correct-args,pass: stripSideEffectProtection,0,23,23
function-correct-args,pass: sanityCheckAst,0,23,23
function-correct-args,pass: sanityCheckVars,0,23,23
function-empty,pass: beforeStandardChecks,0,39,39
function-empty,pass: checkJsDoc,0,39,39
function-empty,pass: closureRewriteModule,0,39,39
function-empty,pass: declaredGlobalExternsOnWindow,0,39,39
function-empty,pass: checkVariableReferences,0,39,39
function-empty,pass: closureGoogScopeAliases,0,39,39
function-empty,pass: closureRewriteClass,0,39,39
function-empty,pass: checkSideEffects,0,39,39
function-empty,pass: closurePrimitives,0,39,39
function-empty,pass: suspiciousCode,0,39,39
function-empty,pass: checkVars,0,39,39
function-empty,pass: inferConsts,0,39,39
function-empty,pass: checkRegExp,0,39,39
function-empty,pass: Es6StaticInheritance,0,39,39
function-empty,pass: beforeTypeChecking,0,39,39
function-empty,pass: checkControlFlow,0,39,39
function-empty,pass: closureReplaceGetCssName,1,39,39
function-empty,pass: processDefines,0,39,39
function-empty,pass: afterStandardChecks,0,39,39
function-empty,pass: gatherExternProperties,0,40,40
function-empty,pass: garbageCollectChecks,0,40,40
function-empty,pass: beforeStandardOptimizations,0,40,40
function-empty,pass: replaceIdGenerators,0,40,40
function-empty,pass: optimizeArgumentsArray,0,40,40
function-empty,pass: closureCodeRemoval,0,40,40
function-empty,pass: collapseProperties,0,40,40
function-empty,pass: inferConsts,1,40,40
function-empty,pass: markPureFunctions,0,40,40
function-empty,pass: checkConsts,0,40,40
function-empty,pass: checkConstParams,0,40,40
function-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@4c8b52d,0,40,24
function-empty,pass: smartNamePass,1,24,24
function-empty,pass: closureOptimizePrimitives,0,24,24
function-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@4cf02c0a,0,24,24
function-empty,pass: devirtualizePrototypeMethods,0,24,24
function-empty,pass: beforeMainOptimizations,0,24,24
function-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@2787089e,0,24,24
function-empty,pass: beforeModuleMotion,0,24,24
function-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@4f4dd1c5,0,24,24
function-empty,pass: afterModuleMotion,0,24,24
function-empty,pass: flowSensitiveInlineVariables,0,24,24
function-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@c5ae12d,0,24,24
function-empty,pass: smartNamePass,0,24,24
function-empty,pass: collapseAnonymousFunctions,1,24,24
function-empty,pass: extractPrototypeMemberDeclarations,0,24,24
function-empty,pass: renameProperties,0,24,24
function-empty,pass: gatherRawExports,0,24,24
function-empty,pass: convertToDottedProperties,0,24,24
function-empty,pass: markUnnormalized,0,24,24
function-empty,pass: coalesceVariableNames,0,24,24
function-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@c9280bd,0,24,24
function-empty,pass: exploitAssign,0,24,24
